userId,movieId,rating,movie_idx
262,5617,4.5,4615
287,3614,4.0,3051
304,87869,4.5,8106
21,5013,0.5,4189
488,3499,3.5,2959
292,1,3.0,0
0,2542,5.0,2165
508,8972,2.0,6426
330,6936,4.0,5440
598,3598,2.5,3044
291,68358,4.0,2409
82,4995,3.0,4178
10,1616,3.0,1381
304,4007,4.0,3398
287,6534,3.5,5168
361,6,4.0,5
197,357,5.0,341
596,588,4.0,551
34,237,3.0,223
101,592,3.0,554
51,52281,4.0,7764
73,55069,4.0,8098
324,1884,4.0,1581
135,367,4.0,351
327,8636,3.5,6259
447,92008,2.5,8689
439,1093,3.0,947
273,586,3.5,549
344,1244,4.0,1067
593,2628,4.0,2239
143,32,4.0,31
110,5025,3.0,4196
381,2078,4.5,1758
461,60333,4.0,8934
287,59315,4.0,8706
605,2691,4.0,2285
502,500,3.5,475
598,27829,3.5,9026
577,68269,4.5,2327
508,2355,3.0,1998
368,2571,4.5,2190
479,8977,3.0,6431
289,1056,3.0,916
413,540,2.0,514
83,1172,4.0,999
317,616,3.5,573
225,344,4.5,328
473,47629,4.0,7186
583,442,5.0,421
446,370,4.0,354
297,3616,2.0,3053
356,5617,3.5,4615
155,3578,3.5,3025
27,54997,3.5,8089
413,40278,4.0,5822
118,55247,4.0,8126
297,61024,3.0,9095
209,2011,4.5,1697
520,29,3.0,28
563,356,3.0,340
445,589,5.0,552
589,1201,4.5,1024
513,2011,2.0,1697
150,1,5.0,0
478,435,3.0,414
68,4027,5.0,3416
45,364,5.0,348
554,1020,3.0,882
32,308,4.0,292
138,33615,2.5,742
351,52973,3.5,7842
411,913,5.0,794
424,4306,4.0,3628
598,84601,2.5,7710
181,4865,2.5,4070
541,30793,1.0,9407
473,5644,4.0,4637
609,94777,3.5,9202
452,3513,3.0,2973
317,2952,3.0,2516
17,435,2.0,414
451,4299,4.0,3623
317,6218,2.5,4979
297,5047,2.5,4210
218,34048,2.0,1104
121,3671,4.5,3095
221,2329,3.5,1974
273,81932,4.0,7414
563,128520,5.0,9336
266,919,5.0,800
104,172909,5.0,6463
476,5673,4.5,4653
121,6957,4.5,5459
598,6731,1.5,5317
190,16,4.0,15
239,533,3.0,507
598,4378,3.5,3681
248,5219,3.5,4313
451,2406,4.0,2048
599,2997,4.5,2557
324,5400,2.0,4442
287,1064,2.0,923
473,2822,2.5,2410
287,1127,3.0,973
142,500,3.0,475
231,51575,2.5,7680
287,33679,2.5,792
333,1291,3.5,1114
316,70286,2.0,3979
402,61132,2.0,9110
488,489,2.5,464
286,8622,4.5,6253
317,56775,3.0,8284
396,4017,4.0,3407
306,46948,3.0,7113
399,168252,4.0,3711
279,67087,4.0,1326
18,537,1.0,511
598,4504,1.5,3793
176,3753,3.5,3177
585,45499,5.0,6944
463,1777,3.5,1513
491,140,3.0,129
338,68237,5.0,2297
327,33794,1.0,888
110,5620,3.0,4618
274,3362,5.0,2849
51,93721,5.0,9087
562,55451,3.5,8161
413,6116,3.5,4922
112,25,1.0,24
473,556,3.0,530
159,2363,1.0,2008
598,102445,3.0,3502
273,60538,3.5,8998
248,56782,5.0,8286
2,5181,5.0,4298
605,1962,4.0,1649
181,4467,3.0,3761
511,151,5.0,139
384,1278,3.0,1102
598,55232,2.5,8123
82,55442,4.5,8159
428,164,3.0,152
265,2812,3.0,2400
447,4978,3.0,4163
386,390,3.0,375
291,67197,2.5,1422
94,6873,4.5,5408
201,2410,3.0,2052
27,59369,4.0,8725
63,8360,3.5,6130
384,1281,4.0,1105
90,1760,0.5,1498
533,3300,4.5,2807
194,70,4.0,68
27,5955,3.0,4827
317,4226,4.0,3569
602,2166,1.0,1844
273,81834,3.5,7394
474,60074,4.5,8884
488,1438,2.0,1246
386,8656,3.0,6268
533,45672,4.0,6965
176,89470,4.0,8276
23,111759,3.5,7021
554,2436,4.0,2078
552,5015,3.5,4191
595,1831,2.5,1548
421,4803,4.0,4022
6,6365,4.0,5078
369,253,3.5,238
435,457,5.0,436
5,333,5.0,317
452,3175,5.0,2710
463,1210,5.0,1033
351,48394,3.0,7302
245,61026,5.0,9096
433,1527,5.0,1308
273,50440,2.0,7550
225,37384,2.5,3871
604,26152,3.0,8592
513,2454,3.0,2090
17,111362,4.0,6981
273,50147,2.0,7521
479,3,2.5,2
533,1196,4.5,1019
265,132,2.0,125
431,26322,4.0,8637
598,1100,2.5,953
380,4963,4.0,4148
478,4519,4.0,3805
140,4226,3.0,3569
41,2875,3.0,2449
476,69122,4.5,3031
273,27839,1.5,9032
476,2804,4.0,2391
609,44397,3.5,6784
593,2488,0.5,2118
17,7317,3.0,5728
528,719,2.0,645
499,356,4.0,340
176,1252,4.0,1075
92,1721,5.0,1471
526,34,5.0,33
445,288,4.0,272
489,5,0.5,4
437,6294,2.5,5028
283,435,4.0,414
50,339,4.0,323
287,923,3.5,804
592,593,4.0,555
273,8830,2.0,6343
323,2764,3.0,2355
473,4370,4.5,3675
17,589,4.5,552
513,2100,2.5,1780
139,5446,3.0,4477
404,1729,3.0,1477
386,1079,4.0,933
231,33145,3.5,369
201,750,5.0,669
118,33660,4.0,775
479,3897,5.0,3299
201,1378,3.0,1191
62,3949,5.0,3344
50,2942,2.0,2506
216,2367,3.0,2010
443,266,3.0,250
413,40826,2.5,6029
61,5989,4.5,4852
367,2944,4.0,2508
436,1120,4.0,967
386,6659,4.0,5267
90,3263,2.0,2777
148,329,1.0,313
596,2321,3.0,1967
599,1025,3.5,887
19,5618,5.0,4616
62,98491,5.0,176
483,6287,3.5,5022
139,5620,3.0,4618
367,2949,3.0,2513
140,1917,3.0,1605
383,3996,5.0,3388
356,778,3.5,685
602,838,4.0,734
104,5679,4.0,4658
219,2300,4.0,1949
377,48780,5.0,7355
509,2640,3.0,2246
20,130450,3.0,9612
435,248,3.0,233
134,2,3.0,1
289,1704,4.0,1460
141,380,4.0,364
131,4641,4.0,3893
164,908,4.0,789
429,2076,5.0,1756
6,3354,1.5,2842
190,148,5.0,136
148,1129,2.0,975
475,421,4.0,400
324,1614,2.0,1379
167,2997,4.5,2557
183,162982,3.0,9584
413,555,5.0,529
533,52973,4.0,7842
164,5993,2.0,4856
90,6659,5.0,5267
240,53123,3.5,7861
553,2497,3.0,2126
433,3623,2.0,3058
560,59615,2.5,8794
17,58299,4.0,8452
505,112556,3.0,7126
27,53123,5.0,7861
474,165,4.5,153
542,92259,5.0,8761
343,4306,5.0,3628
30,165,4.0,153
176,1408,2.5,1220
417,112556,4.0,7126
293,69,4.0,67
413,999,3.0,864
596,1257,5.0,1080
384,1293,4.0,1116
273,8861,2.0,6361
598,5004,3.5,4181
248,94959,5.0,9221
186,778,3.5,685
238,4776,4.0,3997
386,2361,4.0,2004
390,1090,4.0,944
476,60037,3.5,8879
312,1196,4.0,1019
181,4849,4.0,4061
88,70697,3.5,4288
17,2324,4.5,1970
210,70286,2.5,3979
461,1674,3.0,1432
102,89492,4.0,8279
291,4899,3.0,4095
413,2549,3.0,2171
46,1968,2.5,1655
473,513,3.5,488
605,4109,4.0,3478
58,10,3.0,9
599,6584,2.5,5214
451,4734,5.0,3965
418,8622,4.0,6253
120,555,4.0,529
194,4020,3.0,3410
100,3751,4.0,3175
57,357,3.0,341
488,31696,1.0,9555
90,555,3.5,529
200,2094,4.0,1774
150,1405,5.0,1217
218,733,3.5,657
333,7153,3.5,5628
88,151739,2.0,7915
359,1626,2.0,1391
598,41617,2.5,6356
74,541,4.0,515
248,4084,3.5,3462
595,30816,3.5,9411
306,1562,2.5,1331
413,3101,4.0,2652
461,223,4.0,209
291,3639,4.0,3073
18,3701,2.0,3125
601,288,3.0,272
297,49396,3.0,7448
364,1259,4.0,1082
118,4718,4.0,3950
413,1092,4.0,946
576,2421,2.0,2063
407,68554,3.0,2576
607,2490,5.0,2119
286,3793,0.5,3217
379,1388,4.0,1201
447,1221,5.0,1044
114,2841,4.0,2423
423,288,4.0,272
559,78209,3.5,6937
473,4223,2.0,3566
342,3993,3.5,3393
481,30810,2.0,9409
218,5025,1.0,4196
586,1270,5.0,1094
599,2018,3.0,1704
231,745,3.5,666
176,6888,2.5,5420
513,59369,4.0,8725
18,3510,3.0,2970
473,4571,4.5,3837
67,1982,3.0,1669
558,1073,3.0,930
554,3698,5.0,3122
20,119155,3.5,7953
479,4873,3.0,4077
231,52328,3.0,7774
0,1282,5.0,1106
410,597,3.0,559
413,1966,4.0,1653
243,3755,4.0,3179
273,1080,3.5,934
63,7930,3.5,5972
589,3148,3.5,2690
364,5349,3.0,4406
368,4262,3.0,3598
413,6539,4.5,5173
473,7728,4.0,5882
554,1336,1.0,1152
355,3362,4.0,2849
374,1411,5.0,1223
598,3435,5.0,2909
17,55290,4.5,8143
27,56607,2.5,8269
488,648,3.0,594
561,5294,5.0,4363
563,58998,4.0,8612
355,3147,4.0,2689
476,8783,4.5,6316
287,1253,3.0,1076
291,3086,5.0,2637
413,5390,3.0,4435
168,4936,5.0,4123
473,1096,2.5,950
215,588,4.0,551
159,2470,2.0,2104
198,2875,2.0,2449
44,1909,4.0,1598
262,1641,4.0,1401
413,4886,4.0,4087
42,1356,5.0,1172
369,541,3.5,515
502,6377,3.0,5088
609,4873,4.0,4077
67,802,3.0,706
427,3623,1.0,3058
349,786,4.0,693
39,292,3.0,276
602,1050,4.0,911
181,6902,4.0,5428
558,135,3.0,126
476,432,3.0,411
21,356,5.0,340
255,69524,4.5,3381
56,2770,4.0,2361
417,4878,5.0,4081
56,1092,2.0,946
413,5669,4.0,4649
273,54001,3.0,7999
9,92259,5.0,8761
150,1432,4.0,1243
592,356,4.0,340
293,3614,2.0,3051
61,119141,3.0,7949
596,1240,4.0,1063
559,1214,3.5,1037
447,91658,4.0,8580
286,1972,0.5,1659
585,2268,3.5,1922
369,5782,3.0,4720
380,45672,1.5,6965
327,4027,5.0,3416
327,1374,4.0,1187
306,1035,4.0,897
360,32019,4.0,9598
134,329,2.0,313
287,2791,4.0,2378
491,711,3.0,640
386,1658,2.0,1418
404,53519,3.5,7934
176,1270,5.0,1094
274,6218,5.0,4979
491,6,3.0,5
386,1343,3.0,1159
90,2058,3.0,1741
168,4886,5.0,4087
280,4214,3.0,3557
274,5464,2.0,4495
12,2145,3.0,1825
461,4641,2.5,3893
413,4888,4.0,4089
108,527,3.0,501
572,1391,1.5,1204
483,1,4.5,0
27,3783,4.0,3207
381,1003,3.5,865
579,3676,2.5,3100
519,3147,4.0,2689
524,1566,3.5,1336
105,59784,5.0,8839
437,3270,3.5,2784
579,2294,4.0,1944
607,4161,3.5,3522
447,158022,1.5,8818
255,8371,4.0,6139
215,3897,5.0,3299
605,47099,3.5,7133
481,8361,4.5,6131
570,2366,3.0,2009
5,347,3.0,338
82,48774,5.0,7354
489,60128,1.0,8895
184,3897,4.0,3299
22,4235,4.0,3577
62,4027,1.0,3416
185,969,5.0,843
216,3268,1.0,2785
599,3863,2.0,3275
4,253,3.0,238
338,68157,3.5,2232
519,4306,4.0,3628
404,3052,3.5,2605
218,4701,2.5,3934
520,880,3.0,763
488,3255,3.5,2770
407,40851,4.0,6032
108,586,3.0,549
473,1673,3.5,1431
602,602,4.0,562
609,142488,3.5,6748
67,4367,3.0,3672
571,2716,3.0,2310
13,95,5.0,91
273,6702,2.0,5298
476,1953,4.5,1640
279,8961,3.5,6417
413,3672,2.0,3096
397,60333,4.5,8934
185,3745,4.0,3169
176,1104,5.0,956
134,3264,2.0,2778
287,4719,3.0,3951
50,593,5.0,555
413,2581,3.0,2200
168,1028,5.0,890
598,74668,3.5,6474
44,457,4.0,436
132,555,3.0,529
251,152081,4.0,7967
336,743,3.0,665
273,44199,3.5,6755
287,63082,4.0,9352
566,26052,1.5,8558
165,3681,4.0,3105
44,788,2.0,695
401,293,3.0,277
461,183199,4.0,7745
247,115617,3.5,7512
151,79132,3.5,7041
572,1370,4.5,1183
291,5418,4.5,4454
90,1747,3.0,1488
479,4247,4.0,3587
6,8207,4.5,6083
579,4526,3.0,3812
92,1049,4.0,910
539,2598,3.0,2213
62,2571,3.5,2190
18,2867,3.0,2442
356,26084,5.0,8567
386,7027,2.0,5521
379,3421,5.0,2894
449,3949,4.0,3344
180,317,3.0,301
379,5040,3.5,4207
479,32598,2.5,9698
14,104841,4.5,5172
20,40629,1.5,5945
317,2745,3.5,2339
566,114554,1.0,7383
15,58559,4.5,8499
88,6287,1.0,5022
273,56339,4.0,8253
201,2942,3.0,2506
165,50,5.0,48
19,5103,4.0,4253
159,1586,1.0,1351
380,2100,3.5,1780
124,88129,4.5,8151
542,99114,4.0,715
479,4340,2.5,3653
218,1792,3.0,1520
596,592,4.0,554
413,2124,2.0,1804
293,1372,4.0,1185
190,224,4.0,210
559,57368,4.5,8342
56,933,4.0,814
461,2693,4.5,2287
273,6405,3.0,5103
452,3852,3.0,3267
379,1717,2.0,1467
566,122920,2.5,8348
596,1078,4.0,932
317,62113,3.5,9212
355,2692,5.0,2286
306,2169,1.5,1847
566,118700,2.0,7871
516,46972,2.5,7118
598,1090,3.5,944
413,45728,3.5,6972
560,63859,2.5,9461
181,5666,2.0,4646
479,3481,5.0,2950
447,4799,5.0,4018
83,1280,5.0,5122
585,1610,4.5,1375
302,1653,3.0,1413
134,3358,4.0,2845
585,112852,5.0,7154
411,1214,4.0,1037
240,112552,4.5,7125
404,1222,4.5,1045
372,11,2.0,10
229,661,2.0,602
447,6302,1.0,5038
551,2571,4.5,2190
83,334,4.0,318
560,2409,4.0,2051
278,97938,3.0,9664
359,1616,5.0,1381
595,3785,2.5,3209
166,1215,5.0,1038
273,3955,2.0,3350
419,3745,3.0,3169
27,1213,4.0,1036
447,4558,3.0,3830
413,7139,4.0,5620
542,33794,5.0,888
224,1641,4.0,1401
218,2959,4.5,2521
447,83613,1.5,7592
509,1196,3.5,1019
600,4993,5.0,4176
599,2640,3.5,2246
402,2420,3.5,2062
37,193,1.0,180
595,581,4.0,545
419,6934,3.5,5438
247,164179,3.0,324
385,223,3.0,209
473,8128,3.5,6045
386,1562,1.5,1331
483,1717,3.5,1467
386,31737,3.5,9562
553,1276,5.0,1100
451,2841,5.0,2423
94,1208,5.0,1031
63,4308,3.0,3630
88,3462,1.0,2934
131,32,3.0,31
503,3556,4.0,3008
287,355,3.0,339
104,7327,4.0,5737
306,343,1.5,327
131,539,3.0,513
598,4508,3.0,3797
479,35836,4.0,2621
589,70286,4.0,3979
57,736,3.0,660
243,1302,3.0,1125
579,4041,4.0,3429
479,3037,4.0,2592
248,95309,4.5,9280
0,661,5.0,602
181,2600,4.5,2216
496,750,4.0,669
110,24,2.5,23
372,265,5.0,249
409,3504,5.0,2964
73,1193,5.0,1017
572,2762,4.0,2353
207,2028,5.0,1714
390,454,3.0,433
386,5445,3.0,4476
431,8533,5.0,6209
176,2791,3.0,2378
355,33794,5.0,888
595,5349,3.5,4406
447,106883,1.5,6226
475,361,3.0,345
329,2997,4.5,2557
246,136864,2.5,4729
128,2791,4.0,2378
386,3262,3.5,2776
278,98809,3.0,480
39,104,1.0,100
384,471,4.0,447
297,73266,0.5,5884
158,68954,3.0,2891
3,2359,4.0,2002
413,45175,3.0,6898
482,1380,2.0,1193
386,2993,3.5,2553
56,52,3.0,50
97,50872,5.0,7594
403,597,3.0,559
175,292,3.0,276
273,2294,3.0,1944
273,181,3.5,169
468,2111,3.0,1791
56,1275,5.0,1099
494,5989,5.0,4852
447,2126,2.0,1806
162,1722,2.0,1472
422,3623,3.0,3058
563,63131,3.5,9358
198,1230,3.0,1053
21,50872,1.5,7594
273,7347,3.0,5748
407,318,4.5,302
121,101864,4.0,3011
473,1917,1.5,1605
338,33679,3.0,792
598,728,2.5,652
180,34,5.0,33
289,342,4.0,326
559,66097,3.5,532
304,1090,5.0,944
67,62155,3.0,9218
560,1036,4.5,898
474,111759,4.0,7021
479,160,2.5,148
421,2728,5.0,2322
116,1027,3.0,889
155,3751,3.5,3175
274,3359,5.0,2846
348,381,3.0,365
306,2968,3.5,2528
273,6156,2.5,4943
231,1036,4.5,898
598,296,5.0,280
452,1616,3.0,1381
357,3882,3.0,3289
355,44195,5.0,6753
595,122886,4.5,8333
20,73319,3.0,5905
513,2804,4.0,2391
605,60069,4.0,8882
602,2629,2.0,2240
124,143355,3.5,6876
124,43836,2.0,6699
452,1873,3.0,1575
366,2762,5.0,2353
50,2402,1.0,2044
152,4014,4.0,3404
474,1527,5.0,1308
598,164179,3.0,324
306,1968,4.5,1655
18,380,3.0,364
234,592,3.0,554
473,1485,3.0,1278
297,6942,2.0,5444
596,2468,1.0,2102
522,58559,5.0,8499
273,6659,4.0,5267
278,82459,3.0,7474
31,628,3.0,579
88,135937,3.0,4073
225,3809,4.5,3230
287,1873,3.0,1575
104,159817,5.0,9153
273,2567,3.5,2186
44,19,4.5,18
598,2082,1.0,1762
412,3916,5.0,3315
110,47610,3.5,7184
2,688,0.5,622
508,118997,2.5,7924
47,780,3.5,687
278,99114,4.0,715
400,72737,3.5,5665
598,33437,2.5,609
473,3099,2.5,2650
585,149406,5.0,7623
452,2916,5.0,2485
371,1378,4.0,1191
189,69844,5.0,3631
446,253,4.0,238
289,1096,4.0,950
201,3039,4.0,2594
586,2738,4.0,2336
143,586,3.0,549
428,380,5.0,364
598,2968,3.0,2528
472,6281,2.0,5018
231,5349,4.5,4406
609,60072,2.0,8883
527,2278,5.0,1930
65,3052,4.0,2605
237,4901,4.0,4097
258,6711,5.0,5305
605,5372,3.5,4417
176,3809,2.0,3230
307,1197,4.5,1020
386,952,2.5,832
243,547,4.0,521
306,594,2.5,556
317,19,3.5,18
482,94070,4.0,9131
216,1353,2.0,1176
90,6863,2.5,5400
607,5072,4.5,4229
67,46723,3.5,7082
384,349,3.0,333
262,4034,4.0,3422
236,3617,2.5,3054
297,2289,3.0,1939
348,344,4.0,328
482,54001,4.5,7999
33,27801,5.0,9013
364,112138,4.0,7073
476,1207,4.0,1030
54,2490,3.5,2119
468,2302,4.0,1951
595,1136,4.0,982
248,903,4.0,784
437,3826,2.0,3245
289,3476,3.0,2945
414,3507,4.0,2967
225,1236,4.0,1059
399,164179,4.5,324
604,6373,3.0,5084
159,76,4.0,74
599,2005,4.5,1691
482,5628,4.5,4625
61,1580,3.0,1345
368,165,3.5,153
598,4474,1.5,3768
159,595,3.0,557
367,3557,2.0,3009
73,30707,4.0,9397
67,62849,3.5,9323
50,804,5.0,708
474,1682,5.0,1440
158,3114,4.5,2665
447,6249,2.0,4998
379,33493,4.0,649
598,1249,4.5,1072
291,41569,4.0,6328
225,2502,5.0,2130
265,145,3.0,133
21,60069,2.0,8882
88,49286,2.5,7436
436,1097,3.0,951
20,149380,1.5,7615
88,48982,4.0,7376
131,296,4.0,280
103,364,4.0,348
567,296,4.5,280
325,116797,4.5,7640
551,1136,5.0,982
104,86320,5.0,7941
369,1089,2.5,943
53,205,3.0,192
20,68791,3.5,2769
379,6755,4.0,5330
554,153,3.0,141
15,3022,3.5,2578
598,141866,3.0,6671
19,783,3.5,690
447,1394,3.0,1208
198,2815,1.0,2402
424,6378,3.0,5089
189,8970,3.0,6424
149,36,4.0,35
243,1527,4.0,1308
18,2144,3.0,1824
465,116797,4.5,7640
356,410,3.5,389
461,2243,4.0,1898
488,92938,0.5,8903
342,31658,3.5,9546
609,4975,3.5,4160
279,5025,2.5,4196
411,1269,5.0,1093
609,2161,4.0,1839
468,2746,3.0,2340
109,296,4.5,280
559,106100,4.0,5912
287,3095,4.0,2646
250,2959,5.0,2521
281,2019,3.5,1705
186,6870,3.0,5405
63,6242,3.0,4994
85,2762,4.0,2353
121,68954,5.0,2891
139,6059,3.0,4899
524,157296,3.0,8610
63,1967,4.5,1654
473,2927,4.0,2494
562,50954,1.0,7601
317,5120,4.0,4267
607,5313,3.0,4382
309,1396,4.0,1209
104,7022,4.5,5516
176,3451,5.0,2924
297,111364,2.0,6982
41,3263,4.0,2777
381,135143,4.0,3450
201,1262,5.0,1086
607,2699,1.5,2293
65,762,2.5,676
437,4638,2.5,3890
3,4226,2.0,3569
473,3503,2.5,2963
413,2097,3.0,1777
404,2959,4.0,2521
248,49278,4.0,7431
202,420,3.0,399
473,1719,4.0,1470
110,5218,3.5,4312
116,500,4.0,475
524,8360,3.0,6130
211,116797,3.0,7640
81,2,3.0,1
18,10,2.0,9
118,120635,4.5,8104
451,2126,5.0,1806
231,4388,3.0,3691
19,5630,3.5,4627
518,3717,3.5,3141
5,457,5.0,436
273,26870,3.5,8800
609,155064,3.5,8282
291,4232,4.0,3574
585,122906,5.0,8344
99,1639,3.5,1400
605,64614,4.5,9575
248,138204,4.0,5615
287,594,4.5,556
322,153,2.0,141
92,2968,4.0,2528
104,6,4.0,5
476,1779,3.0,1514
482,3825,3.0,3244
476,5159,3.5,4287
37,736,2.0,660
566,101025,1.0,2315
473,31658,4.0,9546
524,733,4.0,657
181,3827,2.5,3246
324,3230,3.0,2753
521,110,4.0,106
67,27539,2.5,8930
327,48516,3.5,7315
379,26585,4.0,8720
519,3529,4.0,2985
287,6786,4.0,5351
218,45186,4.0,6901
345,4878,4.0,4081
487,4703,5.0,3935
413,72733,4.0,5663
312,3701,5.0,3125
98,380,5.0,364
476,2291,2.5,1941
225,30793,4.0,9407
386,5072,4.5,4229
598,5152,2.0,4283
375,410,4.5,389
43,1544,1.0,1315
135,410,3.0,389
445,300,3.0,284
447,97225,2.5,9551
599,1088,3.5,942
447,5349,4.0,4406
474,2012,5.0,1698
297,7438,4.0,5788
333,231,3.5,216
233,2657,5.0,2260
409,3671,4.0,3095
604,45668,3.0,6964
88,42725,2.0,6583
139,44199,3.0,6755
5,374,3.0,358
468,1388,3.0,1201
104,95175,5.0,9255
468,2366,3.0,2009
513,122900,2.0,8340
238,8368,4.0,6136
303,2997,3.0,2557
609,1047,4.5,909
413,48560,2.5,7321
42,8,5.0,7
218,1073,2.5,930
488,1047,2.5,909
413,158238,4.0,8863
57,509,2.0,484
287,2051,2.0,1734
431,4995,4.5,4178
473,47950,3.5,7236
67,47999,4.5,7246
297,56941,0.5,8301
306,1717,0.5,1467
367,1674,3.0,1432
447,4226,4.0,3569
437,30816,3.0,9411
77,32,3.5,31
124,71429,4.5,4786
356,2657,3.0,2260
411,1617,5.0,1382
273,2126,2.0,1806
286,8958,1.5,6414
298,1961,4.0,1648
297,5952,4.0,4824
560,3698,3.0,3122
579,3070,2.0,2623
308,1949,5.0,1636
413,5984,3.0,4849
589,5102,3.0,4252
104,143511,5.0,6903
379,719,3.0,645
533,68954,3.0,2891
131,7153,4.0,5628
413,5461,2.5,4492
385,410,3.0,389
560,648,3.0,594
468,3730,5.0,3154
2,3949,0.5,3344
473,3971,2.5,3364
199,6378,4.0,5089
598,1794,3.0,1522
140,4993,4.0,4176
107,509,5.0,484
473,3100,3.0,2651
306,5418,3.5,4454
59,1203,3.0,1026
68,333,5.0,317
303,208,4.0,195
571,1221,5.0,1044
427,1291,3.0,1114
513,26242,3.0,8617
5,765,3.0,679
102,107,3.5,103
165,2710,2.5,2304
231,47099,4.0,7133
367,2763,3.0,2354
476,5952,4.0,4824
560,4027,4.0,3416
287,520,1.0,495
560,5283,1.5,4354
598,6213,2.0,4974
131,2858,4.5,2433
413,4951,4.0,4136
50,2380,1.5,2023
312,3740,5.0,3164
473,7078,2.5,5569
413,5589,4.0,4591
604,587,3.0,550
331,79132,4.0,7041
240,6214,4.0,4975
220,1961,3.0,1648
181,5941,2.0,4813
410,500,4.0,475
67,1569,3.0,1338
38,2700,5.0,2294
307,1246,5.0,1069
447,64983,3.5,9624
366,3484,5.0,2952
203,87222,2.0,8042
31,1425,3.0,1236
566,2138,4.5,1818
530,2473,3.0,2107
408,785,3.0,692
423,589,2.0,552
246,6874,3.5,5409
92,1641,4.0,1401
447,125916,0.5,8946
63,3897,4.0,3299
83,515,4.0,490
390,2194,5.0,1870
41,4482,5.0,3775
473,2187,3.5,1864
215,1292,3.0,1117
304,71535,5.0,4860
281,923,1.0,804
447,164753,2.0,6556
306,345,3.5,329
447,2709,4.0,2303
476,70286,4.5,3979
231,5264,2.0,4339
229,6365,4.0,5078
27,26750,3.5,8771
20,2273,3.5,1927
312,2467,5.0,2101
393,225,4.0,211
558,587,3.0,550
306,45501,2.5,6945
88,133867,4.5,2388
181,172,3.5,160
524,70862,3.0,4391
118,48774,4.0,7354
110,2329,3.5,1974
75,34405,5.0,1399
329,1387,4.0,1200
311,2916,4.0,2485
371,1240,3.0,1063
181,2143,2.5,1823
225,420,4.0,399
165,1500,5.0,1289
465,4367,4.0,3672
49,33781,2.5,875
201,1663,4.0,1423
306,1961,3.0,1648
519,1079,2.0,933
473,3134,3.0,2679
274,1625,5.0,1390
488,1924,4.0,1612
63,3,3.5,2
479,541,4.0,515
102,2997,5.0,2557
599,4321,3.0,3639
533,8640,4.5,6261
444,79132,4.5,7041
413,3635,3.0,3069
316,858,5.0,748
476,53464,3.5,7925
452,1405,5.0,1217
67,3210,3.0,2739
607,788,2.5,695
487,1797,4.5,1524
337,187541,1.0,8260
407,1073,3.5,930
6,8949,4.0,6405
219,2028,5.0,1714
600,54286,4.0,8029
231,7259,2.5,5697
560,51540,3.5,7671
90,1092,4.5,946
28,99114,4.5,715
473,34542,4.0,1512
168,4890,4.0,4091
489,89804,4.0,8310
104,96610,4.0,9456
194,1466,4.0,1267
421,4925,3.0,4115
67,52245,4.5,7757
139,1021,4.0,883
413,3481,5.0,2950
231,62374,4.0,9243
386,40819,3.5,6025
587,147,3.0,135
102,2329,5.0,1974
605,2212,4.0,1887
461,3676,3.5,3100
17,2115,4.0,1795
562,33815,3.0,908
180,539,4.0,513
207,457,3.0,436
413,5449,1.5,4480
79,59369,5.0,8725
306,6016,3.5,4873
273,2174,3.5,1851
473,2118,4.0,1798
447,112788,1.5,7148
216,1617,3.0,1382
248,5093,3.0,4246
390,1682,4.0,1440
366,2747,3.0,2341
356,1276,5.0,1100
598,104841,3.0,5172
134,3624,4.0,3059
62,45728,4.0,6972
90,2571,5.0,2190
473,4564,2.0,3833
180,519,2.0,494
121,51540,5.0,7671
442,7361,4.0,5756
605,2081,3.0,1761
342,8969,4.0,6423
19,2300,5.0,1949
131,2797,2.0,2384
411,858,5.0,748
560,2288,4.5,1938
276,1167,3.0,996
325,743,0.5,665
26,1127,4.0,973
386,1242,3.0,1065
271,68358,4.0,2409
139,5218,4.0,4312
447,1250,5.0,1073
1,333,4.0,317
554,3793,3.0,3217
145,3686,4.0,3110
147,122882,4.0,8331
386,7934,4.0,5974
605,2174,4.0,1851
56,2616,2.0,2227
554,2407,4.0,2049
417,102407,5.0,3472
26,986,4.0,855
598,2458,2.0,2094
27,8798,3.5,6326
27,49530,4.5,7457
129,1,3.0,0
62,3785,2.0,3209
297,3698,2.5,3122
602,444,2.0,423
468,3697,2.0,3121
413,2084,2.0,1764
221,60950,2.5,9086
473,1784,3.5,1517
61,1203,5.0,1026
404,442,3.5,421
609,164179,5.0,324
379,1196,5.0,1019
135,277,3.0,261
602,1884,3.0,1581
356,2087,3.0,1767
36,292,4.0,276
191,317,3.0,301
297,71520,1.0,4848
385,383,4.0,367
120,527,3.0,501
548,2028,5.0,1714
238,5010,4.5,4186
248,104841,5.0,5172
20,107449,1.5,6477
50,2644,3.5,2250
554,1290,4.0,1115
88,88069,4.0,8147
571,736,2.0,660
598,112,5.0,108
374,1801,4.0,1528
554,1476,5.0,1272
104,1263,4.0,1087
60,1917,3.0,1605
557,1798,3.0,1525
248,6484,3.0,5148
379,2772,4.0,2363
392,130518,5.0,9623
103,2746,4.0,2340
605,6711,4.0,5305
262,11,4.0,10
499,101,1.0,97
179,2959,4.5,2521
225,260,4.5,245
273,50,4.0,48
473,53123,3.5,7861
479,33171,3.5,383
297,87869,2.5,8106
316,104879,5.0,5205
609,6365,4.0,5078
164,5991,4.0,4854
585,116823,4.5,7646
